Дата;Товар;Акция;Выходной;ПроданоСеть;ПоступилоСеть;ОстатокСеть;КоличествоЧеков;КоличествоЧековСеть;День_недели;Месяц;День;Год;Продано;Заказ;Поступило;Остаток;Продано_1д_назад;Поступило_1д_назад;Остаток_1д_назад;КоличествоЧеков_1д_назад;Заказ_1д_назад;Продано_частота_7д;Продано_частота_14д;Продано_частота_21д;Продано_темп_7д;Продано_темп_14д;Продано_темп_21д;ПроданоСеть_1д_назад;ПоступилоСеть_1д_назад;ОстатокСеть_1д_назад;КоличествоЧековСеть_1д_назад;ПроданоСеть_частота_7д;ПроданоСеть_частота_14д;ПроданоСеть_частота_21д;ПроданоСеть_темп_7д;ПроданоСеть_темп_14д;ПроданоСеть_темп_21д;Продажи_7д_вперёд
2024-05-12;N00000000842;0;1;1.0;0;110.0;0.0;1.0;6;5;12;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;3.0;0.0;0.07142857142857142;0.14285714285714285;2.0;0.0;111.0;1.0;7.0;14.0;20.0;1.8571428571428572;1.7857142857142858;1.8571428571428572;0.0
2024-05-13;N00000000842;0;0;1.0;0;109.0;0.0;1.0;0;5;13;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.07142857142857142;0.09523809523809523;1.0;0.0;110.0;1.0;7.0;14.0;20.0;1.8571428571428572;1.7857142857142858;1.7142857142857142;0.0
2024-05-14;N00000000842;0;0;1.0;5;113.0;0.0;1.0;1;5;14;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.09523809523809523;1.0;0.0;109.0;1.0;7.0;14.0;21.0;1.8571428571428572;1.7857142857142858;1.7619047619047619;1.0
2024-05-15;N00000000842;0;0;8.0;5;110.0;0.0;8.0;2;5;15;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.09523809523809523;1.0;5.0;113.0;1.0;7.0;14.0;21.0;1.7142857142857142;1.7857142857142858;1.7142857142857142;1.0
2024-05-16;N00000000842;0;0;4.0;3;109.0;0.0;4.0;3;5;16;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.047619047619047616;8.0;5.0;110.0;1.0;7.0;14.0;21.0;2.142857142857143;2.2142857142857144;2.0;1.0
2024-05-17;N00000000842;0;0;3.0;4;110.0;0.0;3.0;4;5;17;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.047619047619047616;4.0;3.0;109.0;1.0;7.0;14.0;21.0;2.5714285714285716;2.2142857142857144;2.0476190476190474;1.0
2024-05-18;N00000000842;0;1;1.0;20;129.0;0.0;1.0;5;5;18;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.047619047619047616;3.0;4.0;110.0;1.0;7.0;14.0;21.0;2.857142857142857;2.2857142857142856;2.142857142857143;1.0
2024-05-19;N00000000842;0;1;3.0;0;126.0;0.0;3.0;6;5;19;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.047619047619047616;1.0;20.0;129.0;1.0;7.0;14.0;21.0;2.7142857142857144;2.2857142857142856;2.0952380952380953;1.0
2024-05-20;N00000000842;0;0;3.0;1;124.0;0.0;3.0;0;5;20;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.047619047619047616;3.0;0.0;126.0;1.0;7.0;14.0;21.0;3.0;2.4285714285714284;2.1904761904761907;2.0
2024-05-21;N00000000842;0;0;6.0;5;123.0;1.0;5.0;1;5;21;2024;1.0;0.0;0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;124.0;1.0;7.0;14.0;21.0;3.2857142857142856;2.5714285714285716;2.2857142857142856;1.0
2024-05-22;N00000000842;0;0;1.0;3;125.0;0.0;1.0;2;5;22;2024;0.0;2.0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.14285714285714285;0.07142857142857142;0.047619047619047616;6.0;5.0;123.0;0.0;7.0;14.0;21.0;4.0;2.857142857142857;2.5238095238095237;1.0
2024-05-23;N00000000842;0;0;5.0;3;123.0;0.0;5.0;3;5;23;2024;0.0;0.0;2;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.14285714285714285;0.07142857142857142;0.047619047619047616;1.0;3.0;125.0;0.0;7.0;14.0;21.0;3.0;2.5714285714285716;2.4761904761904763;1.0
2024-05-24;N00000000842;0;0;3.0;4;124.0;0.0;3.0;4;5;24;2024;0.0;0.0;0;2.0;0.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;0.14285714285714285;0.07142857142857142;0.047619047619047616;5.0;3.0;123.0;2.0;7.0;14.0;21.0;3.142857142857143;2.857142857142857;2.5238095238095237;1.0
2024-05-25;N00000000842;0;1;3.0;2;123.0;0.0;3.0;5;5;25;2024;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;1.0;0.14285714285714285;0.07142857142857142;0.047619047619047616;3.0;4.0;124.0;2.0;7.0;14.0;21.0;3.142857142857143;3.0;2.5714285714285716;1.0
2024-05-26;N00000000842;0;1;0.0;0;123.0;0.0;0.0;6;5;26;2024;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;1.0;0.14285714285714285;0.07142857142857142;0.047619047619047616;3.0;2.0;123.0;2.0;7.0;14.0;21.0;3.4285714285714284;3.0714285714285716;2.6666666666666665;1.0
2024-05-27;N00000000842;0;0;4.0;2;121.0;1.0;4.0;0;5;27;2024;1.0;0.0;0;1.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;1.0;0.14285714285714285;0.07142857142857142;0.047619047619047616;0.0;0.0;123.0;2.0;6.0;13.0;20.0;3.0;3.0;2.619047619047619;0.0
2024-05-28;N00000000842;0;0;2.0;4;123.0;0.0;2.0;1;5;28;2024;0.0;0.0;0;1.0;1.0;0.0;1.0;1.0;1.0;2.0;2.0;2.0;0.2857142857142857;0.14285714285714285;0.09523809523809523;4.0;2.0;121.0;1.0;6.0;13.0;20.0;3.142857142857143;3.2142857142857144;2.761904761904762;0.0
2024-05-29;N00000000842;0;0;3.0;4;124.0;0.0;3.0;2;5;29;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;0.14285714285714285;0.14285714285714285;0.09523809523809523;2.0;4.0;123.0;1.0;6.0;13.0;20.0;2.5714285714285716;3.2857142857142856;2.761904761904762;0.0
2024-05-30;N00000000842;0;0;0.0;1;125.0;0.0;0.0;3;5;30;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;0.14285714285714285;0.14285714285714285;0.09523809523809523;3.0;4.0;124.0;1.0;6.0;13.0;20.0;2.857142857142857;2.9285714285714284;2.6666666666666665;0.0
2024-05-31;N00000000842;0;0;2.0;5;128.0;0.0;2.0;4;5;31;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;0.14285714285714285;0.14285714285714285;0.09523809523809523;0.0;1.0;125.0;1.0;5.0;12.0;19.0;2.142857142857143;2.642857142857143;2.619047619047619;0.0
2024-06-01;N00000000842;0;1;3.0;0;125.0;0.0;3.0;5;6;1;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;0.14285714285714285;0.14285714285714285;0.09523809523809523;2.0;5.0;128.0;1.0;5.0;12.0;19.0;2.0;2.5714285714285716;2.6666666666666665;0.0
2024-06-02;N00000000842;0;1;1.0;0;124.0;0.0;1.0;6;6;2;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;0.14285714285714285;0.14285714285714285;0.09523809523809523;3.0;0.0;125.0;1.0;5.0;12.0;19.0;2.0;2.7142857142857144;2.7142857142857144;0.0
2024-06-03;N00000000842;0;0;4.0;0;120.0;0.0;4.0;0;6;3;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;0.14285714285714285;0.14285714285714285;0.09523809523809523;1.0;0.0;124.0;1.0;6.0;12.0;19.0;2.142857142857143;2.5714285714285716;2.7142857142857144;0.0
2024-06-04;N00000000842;0;0;5.0;7;122.0;0.0;5.0;1;6;4;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;2.0;0.0;0.14285714285714285;0.09523809523809523;4.0;0.0;120.0;1.0;6.0;12.0;19.0;2.142857142857143;2.642857142857143;2.857142857142857;0.0
2024-06-05;N00000000842;0;0;3.0;3;122.0;0.0;3.0;2;6;5;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.07142857142857142;0.09523809523809523;5.0;7.0;122.0;1.0;6.0;12.0;19.0;2.5714285714285716;2.5714285714285716;3.0476190476190474;0.0
2024-06-06;N00000000842;0;0;0.0;5;127.0;0.0;0.0;3;6;6;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.07142857142857142;0.09523809523809523;3.0;3.0;122.0;1.0;6.0;12.0;19.0;2.5714285714285716;2.7142857142857144;2.8095238095238093;0.0
2024-06-07;N00000000842;0;0;2.0;4;129.0;0.0;2.0;4;6;7;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.07142857142857142;0.09523809523809523;0.0;5.0;127.0;1.0;6.0;11.0;18.0;2.5714285714285716;2.357142857142857;2.619047619047619;0.0
2024-06-08;N00000000842;0;1;2.0;3;130.0;0.0;2.0;5;6;8;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.07142857142857142;0.09523809523809523;2.0;4.0;129.0;1.0;6.0;11.0;18.0;2.5714285714285716;2.2857142857142856;2.5714285714285716;0.0
2024-06-09;N00000000842;0;1;2.0;0;128.0;0.0;2.0;6;6;9;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.07142857142857142;0.09523809523809523;2.0;3.0;130.0;1.0;6.0;11.0;18.0;2.4285714285714284;2.2142857142857144;2.619047619047619;0.0
2024-06-10;N00000000842;0;0;4.0;0;124.0;0.0;4.0;0;6;10;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.07142857142857142;0.09523809523809523;2.0;0.0;128.0;1.0;6.0;12.0;18.0;2.5714285714285716;2.357142857142857;2.5714285714285716;0.0
2024-06-11;N00000000842;0;0;3.0;3;124.0;0.0;3.0;1;6;11;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.09523809523809523;4.0;0.0;124.0;1.0;6.0;12.0;18.0;2.5714285714285716;2.357142857142857;2.619047619047619;0.0
2024-06-12;N00000000842;0;1;0.0;1;125.0;0.0;0.0;2;6;12;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.047619047619047616;3.0;3.0;124.0;1.0;6.0;12.0;18.0;2.2857142857142856;2.4285714285714284;2.4761904761904763;0.0
2024-06-13;N00000000842;0;0;2.0;4;127.0;0.0;2.0;3;6;13;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.047619047619047616;0.0;1.0;125.0;1.0;5.0;11.0;17.0;1.8571428571428572;2.2142857142857144;2.4285714285714284;0.0
2024-06-14;N00000000842;0;0;4.0;7;130.0;0.0;4.0;4;6;14;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.047619047619047616;2.0;4.0;127.0;1.0;6.0;12.0;17.0;2.142857142857143;2.357142857142857;2.2857142857142856;0.0
2024-06-15;N00000000842;0;1;1.0;1;130.0;0.0;1.0;5;6;15;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.047619047619047616;4.0;7.0;130.0;1.0;6.0;12.0;17.0;2.4285714285714284;2.5;2.3333333333333335;0.0
2024-06-16;N00000000842;0;1;0.0;0;130.0;0.0;0.0;6;6;16;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.047619047619047616;1.0;1.0;130.0;1.0;6.0;12.0;17.0;2.2857142857142856;2.357142857142857;2.238095238095238;0.0
2024-06-17;N00000000842;0;0;2.0;2;130.0;0.0;2.0;0;6;17;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.047619047619047616;0.0;0.0;130.0;1.0;5.0;11.0;17.0;2.0;2.2857142857142856;2.238095238095238;0.0
2024-06-18;N00000000842;0;0;2.0;4;132.0;0.0;2.0;1;6;18;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;130.0;1.0;5.0;11.0;17.0;1.7142857142857142;2.142857142857143;2.142857142857143;0.0
2024-06-19;N00000000842;0;0;3.0;2;131.0;0.0;3.0;2;6;19;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;132.0;1.0;5.0;11.0;17.0;1.5714285714285714;1.9285714285714286;2.142857142857143;0.0
2024-06-20;N00000000842;0;0;1.0;2;132.0;0.0;1.0;3;6;20;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;131.0;1.0;6.0;11.0;17.0;2.0;1.9285714285714286;2.142857142857143;0.0
2024-06-21;N00000000842;0;0;6.0;2;128.0;0.0;6.0;4;6;21;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;132.0;1.0;6.0;12.0;18.0;1.8571428571428572;2.0;2.1904761904761907;0.0
2024-06-22;N00000000842;0;1;2.0;0;126.0;0.0;2.0;5;6;22;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;128.0;1.0;6.0;12.0;18.0;2.142857142857143;2.2857142857142856;2.380952380952381;0.0
2024-06-23;N00000000842;0;1;0.0;0;126.0;0.0;0.0;6;6;23;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;126.0;1.0;6.0;12.0;18.0;2.2857142857142856;2.2857142857142856;2.3333333333333335;0.0
2024-06-24;N00000000842;0;0;0.0;0;126.0;0.0;0.0;0;6;24;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.0;1.0;6.0;11.0;17.0;2.2857142857142856;2.142857142857143;2.2857142857142856;0.0
2024-06-25;N00000000842;0;0;0.0;0;126.0;0.0;0.0;1;6;25;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.0;1.0;5.0;10.0;16.0;2.0;1.8571428571428572;2.0952380952380953;0.0
2024-06-26;N00000000842;0;0;2.0;2;126.0;0.0;2.0;2;6;26;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.0;1.0;4.0;9.0;15.0;1.7142857142857142;1.6428571428571428;1.8571428571428572;0.0
2024-06-27;N00000000842;0;0;1.0;3;128.0;0.0;1.0;3;6;27;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;126.0;1.0;4.0;10.0;15.0;1.5714285714285714;1.7857142857142858;1.8095238095238095;0.0
2024-06-28;N00000000842;0;0;1.0;1;128.0;0.0;1.0;4;6;28;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;128.0;1.0;4.0;10.0;16.0;1.5714285714285714;1.7142857142857142;1.8571428571428572;0.0
2024-06-29;N00000000842;0;1;0.0;1;129.0;0.0;0.0;5;6;29;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;128.0;1.0;4.0;10.0;16.0;0.8571428571428571;1.5;1.8095238095238095;0.0
2024-06-30;N00000000842;0;1;1.0;0;128.0;0.0;1.0;6;6;30;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;129.0;1.0;3.0;9.0;15.0;0.5714285714285714;1.4285714285714286;1.7142857142857142;0.0
2024-07-01;N00000000842;0;0;2.0;0;126.0;0.0;2.0;0;7;1;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;128.0;1.0;4.0;10.0;15.0;0.7142857142857143;1.5;1.6666666666666667;0.0
2024-07-02;N00000000842;0;0;2.0;2;126.0;0.0;2.0;1;7;2;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;126.0;1.0;5.0;10.0;15.0;1.0;1.5;1.5714285714285714;0.0
2024-07-03;N00000000842;0;0;3.0;2;125.0;0.0;3.0;2;7;3;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;126.0;1.0;6.0;10.0;15.0;1.2857142857142858;1.5;1.5238095238095237;0.0
2024-07-04;N00000000842;0;0;3.0;1;123.0;0.0;3.0;3;7;4;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;125.0;1.0;6.0;10.0;16.0;1.4285714285714286;1.5;1.6666666666666667;0.0
2024-07-05;N00000000842;0;0;1.0;1;123.0;0.0;1.0;4;7;5;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;123.0;1.0;6.0;10.0;16.0;1.7142857142857142;1.6428571428571428;1.7142857142857142;0.0
2024-07-06;N00000000842;0;1;2.0;2;123.0;0.0;2.0;5;7;6;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;123.0;1.0;6.0;10.0;16.0;1.7142857142857142;1.2857142857142858;1.5714285714285714;0.0
2024-07-07;N00000000842;0;1;1.0;0;122.0;0.0;1.0;6;7;7;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;123.0;1.0;7.0;10.0;16.0;2.0;1.2857142857142858;1.619047619047619;0.0
2024-07-08;N00000000842;0;0;2.0;0;120.0;0.0;2.0;0;7;8;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;122.0;1.0;7.0;11.0;17.0;2.0;1.3571428571428572;1.6666666666666667;0.0
2024-07-09;N00000000842;0;0;0.0;4;124.0;0.0;0.0;1;7;9;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;120.0;1.0;7.0;12.0;17.0;2.0;1.5;1.6666666666666667;0.0
2024-07-10;N00000000842;0;0;0.0;7;131.0;0.0;0.0;2;7;10;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;124.0;1.0;6.0;12.0;16.0;1.7142857142857142;1.5;1.5714285714285714;0.0
2024-07-11;N00000000842;0;0;2.0;0;129.0;0.0;2.0;3;7;11;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;131.0;1.0;5.0;11.0;15.0;1.2857142857142858;1.3571428571428572;1.4285714285714286;0.0
2024-07-12;N00000000842;0;0;1.0;0;128.0;0.0;1.0;4;7;12;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;129.0;1.0;5.0;11.0;15.0;1.1428571428571428;1.4285714285714286;1.4761904761904763;0.0
2024-07-13;N00000000842;0;1;0.0;0;128.0;0.0;0.0;5;7;13;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;128.0;1.0;5.0;11.0;15.0;1.1428571428571428;1.4285714285714286;1.2380952380952381;0.0
2024-07-14;N00000000842;0;1;4.0;2;126.0;0.0;4.0;6;7;14;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;128.0;1.0;4.0;11.0;14.0;0.8571428571428571;1.4285714285714286;1.1428571428571428;0.0
2024-07-15;N00000000842;0;0;0.0;0;126.0;0.0;0.0;0;7;15;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;126.0;1.0;4.0;11.0;15.0;1.2857142857142858;1.6428571428571428;1.3333333333333333;0.0
2024-07-16;N00000000842;0;0;2.0;1;125.0;0.0;2.0;1;7;16;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.0;1.0;3.0;10.0;15.0;1.0;1.5;1.3333333333333333;0.0
2024-07-17;N00000000842;0;0;2.0;0;123.0;0.0;2.0;2;7;17;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;125.0;1.0;4.0;10.0;16.0;1.2857142857142858;1.5;1.4285714285714286;0.0
2024-07-18;N00000000842;0;0;0.0;2;125.0;0.0;0.0;3;7;18;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;123.0;1.0;5.0;10.0;16.0;1.5714285714285714;1.4285714285714286;1.4285714285714286;0.0
2024-07-19;N00000000842;0;0;3.0;1;123.0;0.0;3.0;4;7;19;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;125.0;1.0;4.0;9.0;15.0;1.2857142857142858;1.2142857142857142;1.380952380952381;0.0
2024-07-20;N00000000842;0;1;0.0;0;123.0;0.0;0.0;5;7;20;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;123.0;1.0;4.0;9.0;15.0;1.5714285714285714;1.3571428571428572;1.4761904761904763;0.0
2024-07-21;N00000000842;0;1;0.0;0;123.0;0.0;0.0;6;7;21;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;123.0;1.0;4.0;8.0;15.0;1.5714285714285714;1.2142857142857142;1.4761904761904763;0.0
2024-07-22;N00000000842;0;0;4.0;0;119.0;0.0;3.0;0;7;22;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;123.0;1.0;3.0;7.0;14.0;1.0;1.1428571428571428;1.4285714285714286;0.0
2024-07-23;N00000000842;0;0;1.0;1;119.0;0.0;1.0;1;7;23;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;119.0;1.0;4.0;7.0;14.0;1.5714285714285714;1.2857142857142858;1.5238095238095237;0.0
2024-07-24;N00000000842;0;0;2.0;1;118.0;0.0;2.0;2;7;24;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;119.0;1.0;4.0;8.0;14.0;1.4285714285714286;1.3571428571428572;1.4761904761904763;0.0
2024-07-25;N00000000842;0;0;0.0;0;118.0;0.0;0.0;3;7;25;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;118.0;1.0;4.0;9.0;14.0;1.4285714285714286;1.5;1.4285714285714286;0.0
2024-07-26;N00000000842;0;0;2.0;2;118.0;0.0;2.0;4;7;26;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.0;1.0;4.0;8.0;13.0;1.4285714285714286;1.3571428571428572;1.2857142857142858;1.0
2024-07-27;N00000000842;0;1;0.0;0;118.0;0.0;0.0;5;7;27;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;118.0;1.0;4.0;8.0;13.0;1.2857142857142858;1.4285714285714286;1.3333333333333333;1.0
2024-07-28;N00000000842;0;1;1.0;1;118.0;0.0;1.0;6;7;28;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.0;1.0;4.0;8.0;12.0;1.2857142857142858;1.4285714285714286;1.2380952380952381;1.0
2024-07-29;N00000000842;0;0;1.0;0;117.0;0.0;1.0;0;7;29;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;118.0;1.0;5.0;8.0;12.0;1.4285714285714286;1.2142857142857142;1.2380952380952381;1.0
2024-07-30;N00000000842;0;0;1.0;0;116.0;0.0;1.0;1;7;30;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;117.0;1.0;5.0;9.0;12.0;1.0;1.2857142857142858;1.1904761904761905;1.0
2024-07-31;N00000000842;0;0;1.0;3;118.0;0.0;1.0;2;7;31;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;116.0;1.0;5.0;9.0;13.0;1.0;1.2142857142857142;1.2380952380952381;1.0
2024-08-01;N00000000842;0;0;2.0;1;117.0;0.0;2.0;3;8;1;2024;0.0;0.0;0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;118.0;1.0;5.0;9.0;14.0;0.8571428571428571;1.1428571428571428;1.2857142857142858;1.0
2024-08-02;N00000000842;0;0;6.0;0;111.0;1.0;5.0;4;8;2;2024;1.0;0.0;0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;117.0;1.0;6.0;10.0;14.0;1.1428571428571428;1.2857142857142858;1.2857142857142858;0.0
